TUXJES_STARTED_ENDED_ALL_IN_1.pl
SERVER;JOB_NUMBER;JOB_NAME;DOMAIN;CLASS;PART_OF_DAY;STARTED;ENDED;RUNTIME_SECONDS;RETURN_CODE
dione;01416462;POIMSCOS;CO;0;4;2020-11-21 20:26:03;2020-11-21 20:26:06;3;C0000
dione;01416463;PTTME120;CO;F;4;2020-11-21 20:27:19;2020-11-21 20:27:20;1;C0004
dione;01416464;PTTME006;CO;F;4;2020-11-21 20:28:09;2020-11-21 20:28:12;3;C0000
dione;01416465;POROBOTS;CO;9;4;2020-11-21 20:30:03;2020-11-21 20:30:06;3;C0000
dione;01416466;PTSRMMMH;CO;F;4;2020-11-21 20:30:11;2020-11-21 20:30:12;1;C0000
dione;01416467;POIMSCOS;CO;0;4;2020-11-21 20:31:03;2020-11-21 20:31:05;2;C0000
dione;01416468;PTTME120;CO;F;4;2020-11-21 20:31:32;2020-11-21 20:31:34;2;C0004
dione;01416469;PTTME006;CO;F;4;2020-11-21 20:33:10;2020-11-21 20:33:12;2;C0000
dione;01416470;POROBOTS;CO;9;4;2020-11-21 20:35:03;2020-11-21 20:35:06;3;C0000
dione;01416471;POIMSCOS;CO;0;4;2020-11-21 20:36:02;2020-11-21 20:36:05;3;C0000
dione;01416472;PTTME120;CO;F;4;2020-11-21 20:36:48;2020-11-21 20:36:49;1;C0004
dione;01416473;PTTME006;CO;F;4;2020-11-21 20:38:09;2020-11-21 20:38:11;2;C0000
dione;01416474;POROBOTS;CO;9;4;2020-11-21 20:40:02;2020-11-21 20:40:05;3;C0000
dione;01416475;POIMSCOS;CO;0;4;2020-11-21 20:41:02;2020-11-21 20:41:05;3;C0000
dione;01416476;PTTME120;CO;F;4;2020-11-21 20:42:20;2020-11-21 20:42:21;1;C0004
dione;01416477;PTTME006;CO;F;4;2020-11-21 20:43:11;2020-11-21 20:43:13;2;C0000
dione;01416478;POROBOTS;CO;9;4;2020-11-21 20:45:02;2020-11-21 20:45:05;3;C0000
dione;01416479;POIMSCOS;CO;0;4;2020-11-21 20:46:14;2020-11-21 20:46:17;3;C0000
dione;01416480;PTTME120;CO;F;4;2020-11-21 20:48:17;2020-11-21 20:48:18;1;C0004
dione;01416481;PTTME006;CO;F;4;2020-11-21 20:48:55;2020-11-21 20:48:57;2;C0000
dione;01416482;POROBOTS;CO;9;4;2020-11-21 20:50:34;2020-11-21 20:50:37;3;C0000
dione;01416483;POIMSCOS;CO;0;4;2020-11-21 20:51:04;2020-11-21 20:51:37;33;C0000
dione;01416484;PTTME120;CO;F;4;2020-11-21 20:51:41;2020-11-21 20:51:42;1;C0004
dione;01416485;PTTME006;CO;F;4;2020-11-21 20:53:08;2020-11-21 20:53:10;2;C0000
dione;01416486;POROBOTS;CO;9;4;2020-11-21 20:55:03;2020-11-21 20:55:06;3;C0000
dione;01416487;POIMSCOS;CO;0;4;2020-11-21 20:56:02;2020-11-21 20:56:04;2;C0000
dione;01416488;PTTME120;CO;F;4;2020-11-21 20:56:51;2020-11-21 20:56:51;0;C0004
dione;01416489;PTTME006;CO;F;4;2020-11-21 20:58:10;2020-11-21 20:58:12;2;C0000
dione;01416490;POROBOTS;CO;9;4;2020-11-21 21:00:03;2020-11-21 21:00:05;2;C0000
dione;01416491;PTTME007;CO;F;4;2020-11-21 21:00:12;2020-11-21 21:00:14;2;C0000
dione;01416492;POIMSCOS;CO;0;4;2020-11-21 21:01:03;2020-11-21 21:01:05;2;C0000
dione;01416493;PTTME120;CO;F;4;2020-11-21 21:02:05;2020-11-21 21:02:06;1;C0004
dione;01416494;PTTME006;CO;F;4;2020-11-21 21:03:11;2020-11-21 21:03:13;2;C0000
dione;01416495;POROBOTS;CO;9;4;2020-11-21 21:05:04;2020-11-21 21:05:07;3;C0000
dione;01416496;POIMSCOS;CO;0;4;2020-11-21 21:06:03;2020-11-21 21:06:05;2;C0000
dione;01416497;PTTME120;CO;F;4;2020-11-21 21:07:26;2020-11-21 21:07:27;1;C0004
dione;01416498;PTTME006;CO;F;4;2020-11-21 21:08:09;2020-11-21 21:08:11;2;C0000
dione;01416499;POROBOTS;CO;9;4;2020-11-21 21:10:02;2020-11-21 21:10:05;3;C0000
dione;01416500;POIMSCOS;CO;0;4;2020-11-21 21:11:03;2020-11-21 21:11:05;2;C0000
dione;01416501;PTTME120;CO;F;4;2020-11-21 21:11:29;2020-11-21 21:11:30;1;C0004
dione;01416502;PTTME006;CO;F;4;2020-11-21 21:13:09;2020-11-21 21:13:11;2;C0000
dione;01416503;POROBOTS;CO;9;4;2020-11-21 21:15:03;2020-11-21 21:15:06;3;C0000
dione;01416504;POIMSCOS;CO;0;4;2020-11-21 21:16:03;2020-11-21 21:16:05;2;C0000
dione;01416505;PTTME120;CO;F;4;2020-11-21 21:16:51;2020-11-21 21:16:52;1;C0004
dione;01416506;PTTME006;CO;F;4;2020-11-21 21:18:09;2020-11-21 21:18:11;2;C0000
dione;01416507;POROBOTS;CO;9;4;2020-11-21 21:20:03;2020-11-21 21:20:06;3;C0000
dione;01416508;POIMSCOS;CO;0;4;2020-11-21 21:21:03;2020-11-21 21:21:05;2;C0000
dione;01416509;PTTME120;CO;F;4;2020-11-21 21:21:54;2020-11-21 21:21:55;1;C0004
dione;01416510;PTTME006;CO;F;4;2020-11-21 21:23:09;2020-11-21 21:23:10;1;C0000
dione;01416511;POROBOTS;CO;9;4;2020-11-21 21:25:03;2020-11-21 21:25:06;3;C0000
dione;01416512;POIMSCOS;CO;0;4;2020-11-21 21:26:02;2020-11-21 21:26:05;3;C0000
dione;01416513;PTTME120;CO;F;4;2020-11-21 21:27:07;2020-11-21 21:27:08;1;C0004
dione;01416514;PTTME006;CO;F;4;2020-11-21 21:28:13;2020-11-21 21:28:15;2;C0000
dione;01416515;POROBOTS;CO;9;4;2020-11-21 21:30:03;2020-11-21 21:30:05;2;C0000
dione;01416516;POIMSCOS;CO;0;4;2020-11-21 21:31:04;2020-11-21 21:31:06;2;C0000
dione;01416517;PTTME120;CO;F;4;2020-11-21 21:32:27;2020-11-21 21:32:28;1;C0004
dione;01416518;PTTME006;CO;F;4;2020-11-21 21:33:09;2020-11-21 21:33:11;2;C0000
dione;01416519;POROBOTS;CO;9;4;2020-11-21 21:35:03;2020-11-21 21:35:06;3;C0000
dione;01416520;POIMSCOS;CO;0;4;2020-11-21 21:36:04;2020-11-21 21:36:06;2;C0000
dione;01416521;PTTME120;CO;F;4;2020-11-21 21:36:32;2020-11-21 21:36:33;1;C0004
dione;01416522;PTTME006;CO;F;4;2020-11-21 21:38:09;2020-11-21 21:38:11;2;C0000
dione;01416523;POROBOTS;CO;9;4;2020-11-21 21:40:03;2020-11-21 21:40:06;3;C0000
dione;01416524;PTCAFB22;CO;F;4;2020-11-21 21:40:09;2020-11-21 21:40:11;2;C0000
dione;01416525;PTCAFB23;CO;F;4;2020-11-21 21:40:24;2020-11-21 21:40:27;3;C0000
dione;01416526;PTCAFCRT;CO;F;4;2020-11-21 21:40:42;2020-11-21 21:40:46;4;C0003
dione;01416527;POIMSCOS;CO;0;4;2020-11-21 21:41:02;2020-11-21 21:41:04;2;C0000
dione;01416528;PTTME120;CO;F;4;2020-11-21 21:41:43;2020-11-21 21:41:44;1;C0004
dione;01416529;PTTME006;CO;F;4;2020-11-21 21:43:09;2020-11-21 21:43:11;2;C0000
dione;01416530;POROBOTS;CO;9;4;2020-11-21 21:45:04;2020-11-21 21:45:06;2;C0000
dione;01416531;POIMSCOS;CO;0;4;2020-11-21 21:46:03;2020-11-21 21:46:06;3;C0000
dione;01416532;PTTME120;CO;F;4;2020-11-21 21:47:02;2020-11-21 21:47:03;1;C0004
dione;01416533;PTTME006;CO;F;4;2020-11-21 21:48:10;2020-11-21 21:48:12;2;C0000
dione;01416534;POROBOTS;CO;9;4;2020-11-21 21:50:02;2020-11-21 21:50:05;3;C0000
dione;01416535;POIMSCOS;CO;0;4;2020-11-21 21:51:04;2020-11-21 21:51:06;2;C0000
dione;01416536;PTTME120;CO;F;4;2020-11-21 21:52:11;2020-11-21 21:52:12;1;C0004
dione;01416537;PTTME006;CO;F;4;2020-11-21 21:53:08;2020-11-21 21:53:10;2;C0000
dione;01416538;POROBOTS;CO;9;4;2020-11-21 21:55:19;2020-11-21 21:55:21;2;C0000
dione;01416539;POIMSCOS;CO;0;4;2020-11-21 21:56:02;2020-11-21 21:56:05;3;C0000
dione;01416540;PTTME120;CO;F;4;2020-11-21 21:57:31;2020-11-21 21:57:32;1;C0004
dione;01416541;PTTME006;CO;F;4;2020-11-21 21:58:10;2020-11-21 21:58:12;2;C0000
dione;01416542;POROBOTS;CO;9;4;2020-11-21 22:00:03;2020-11-21 22:00:06;3;C0000
dione;01416543;PTSRMMRP;CO;F;4;2020-11-21 22:00:12;2020-11-21 22:00:13;1;C0000
dione;01416544;POIMSCOS;CO;0;4;2020-11-21 22:01:03;2020-11-21 22:01:06;3;C0000
dione;01416545;PTTME120;CO;F;4;2020-11-21 22:01:45;2020-11-21 22:01:46;1;C0004
dione;01416546;PTTME006;CO;F;4;2020-11-21 22:03:11;2020-11-21 22:03:13;2;C0000
dione;01416547;POROBOTS;CO;9;4;2020-11-21 22:05:04;2020-11-21 22:05:06;2;C0000
dione;01416548;POIMSCOS;CO;0;4;2020-11-21 22:06:02;2020-11-21 22:06:05;3;C0000
dione;01416549;PTTME120;CO;F;4;2020-11-21 22:06:55;2020-11-21 22:06:56;1;C0004
dione;01416550;PTTME006;CO;F;4;2020-11-21 22:08:09;2020-11-21 22:08:11;2;C0000
dione;01416551;POROBOTS;CO;9;4;2020-11-21 22:10:03;2020-11-21 22:10:10;7;C0000
dione;01416552;POIMSCOS;CO;0;4;2020-11-21 22:11:03;2020-11-21 22:11:05;2;C0000
dione;01416553;PTTME120;CO;F;4;2020-11-21 22:12:13;2020-11-21 22:12:14;1;C0004
dione;01416554;PTTME006;CO;F;4;2020-11-21 22:13:10;2020-11-21 22:13:13;3;C0000
dione;01416555;POROBOTS;CO;9;4;2020-11-21 22:15:02;2020-11-21 22:15:07;5;C0000
dione;01416556;POIMSCOS;CO;0;4;2020-11-21 22:16:02;2020-11-21 22:16:06;4;C0000
dione;01416557;PTTME120;CO;F;4;2020-11-21 22:17:23;2020-11-21 22:17:24;1;C0004
dione;01416558;PTTME006;CO;F;4;2020-11-21 22:18:10;2020-11-21 22:18:14;4;C0000
dione;01416559;POROBOTS;CO;9;4;2020-11-21 22:20:02;2020-11-21 22:20:06;4;C0000
dione;01416560;POIMSCOS;CO;0;4;2020-11-21 22:21:02;2020-11-21 22:21:05;3;C0000
dione;01416561;PTTME120;CO;F;4;2020-11-21 22:21:41;2020-11-21 22:21:42;1;C0004
dione;01416562;PTTME006;CO;F;4;2020-11-21 22:23:09;2020-11-21 22:23:10;1;C0000
dione;01416563;POROBOTS;CO;9;4;2020-11-21 22:25:03;2020-11-21 22:25:09;6;C0000
dione;01416564;POIMSCOS;CO;0;4;2020-11-21 22:26:03;2020-11-21 22:26:06;3;C0000
dione;01416565;PTTME120;CO;F;4;2020-11-21 22:26:55;2020-11-21 22:26:56;1;C0004
dione;01416566;PTTME006;CO;F;4;2020-11-21 22:28:09;2020-11-21 22:28:11;2;C0000
dione;01416567;POROBOTS;CO;9;4;2020-11-21 22:30:04;2020-11-21 22:30:09;5;C0000
dione;01416568;POIMSCOS;CO;0;4;2020-11-21 22:31:03;2020-11-21 22:31:07;4;C0000
dione;01416569;PTTME120;CO;F;4;2020-11-21 22:32:19;2020-11-21 22:32:20;1;C0004
dione;01416570;PTTME006;CO;F;4;2020-11-21 22:33:09;2020-11-21 22:33:12;3;C0000
dione;01416571;POROBOTS;CO;9;4;2020-11-21 22:35:03;2020-11-21 22:35:09;6;C0000
dione;01416572;POIMSCOS;CO;0;4;2020-11-21 22:36:04;2020-11-21 22:36:07;3;C0000
dione;01416573;PTTME120;CO;F;4;2020-11-21 22:36:33;2020-11-21 22:36:34;1;C0004
dione;01416574;PTTME006;CO;F;4;2020-11-21 22:38:09;2020-11-21 22:38:12;3;C0000
dione;01416575;POROBOTS;CO;9;4;2020-11-21 22:40:03;2020-11-21 22:40:08;5;C0000
dione;01416576;POIMSCOS;CO;0;4;2020-11-21 22:41:03;2020-11-21 22:41:07;4;C0000
dione;01416577;PTTME120;CO;F;4;2020-11-21 22:41:42;2020-11-21 22:41:43;1;C0004
dione;01416578;PTTME006;CO;F;4;2020-11-21 22:43:09;2020-11-21 22:43:13;4;C0000
dione;01416579;POROBOTS;CO;9;4;2020-11-21 22:45:02;2020-11-21 22:45:08;6;C0000
dione;01416580;POIMSCOS;CO;0;4;2020-11-21 22:46:03;2020-11-21 22:46:07;4;C0000
dione;01416581;PTTME120;CO;F;4;2020-11-21 22:47:29;2020-11-21 22:47:30;1;C0004
dione;01416582;PTTME006;CO;F;4;2020-11-21 22:48:11;2020-11-21 22:48:15;4;C0000
dione;01416583;POROBOTS;CO;9;4;2020-11-21 22:50:02;2020-11-21 22:50:08;6;C0000
dione;01416584;POIMSCOS;CO;0;4;2020-11-21 22:51:02;2020-11-21 22:51:06;4;C0000
dione;01416585;PTTME120;CO;F;4;2020-11-21 22:51:43;2020-11-21 22:51:44;1;C0004
dione;01416586;PTTME006;CO;F;4;2020-11-21 22:53:08;2020-11-21 22:53:10;2;C0000
dione;01416587;POROBOTS;CO;9;4;2020-11-21 22:55:03;2020-11-21 22:55:08;5;C0000
dione;01416588;POIMSCOS;CO;0;4;2020-11-21 22:56:03;2020-11-21 22:56:07;4;C0000
dione;01416589;PTTME120;CO;F;4;2020-11-21 22:56:59;2020-11-21 22:57:00;1;C0004
dione;01416590;PTTME006;CO;F;4;2020-11-21 22:58:09;2020-11-21 22:58:12;3;C0000
dione;01416591;POROBOTS;CO;9;4;2020-11-21 23:00:03;2020-11-21 23:00:09;6;C0000
dione;01416592;PTTME007;CO;F;4;2020-11-21 23:00:11;2020-11-21 23:00:15;4;C0000
dione;01416593;POIMSCOS;CO;0;4;2020-11-21 23:01:03;2020-11-21 23:01:06;3;C0000
dione;01416594;PTTME120;CO;F;4;2020-11-21 23:02:13;2020-11-21 23:02:14;1;C0004
dione;01416595;PTTME006;CO;F;4;2020-11-21 23:03:09;2020-11-21 23:03:13;4;C0000
dione;01416596;POROBOTS;CO;9;4;2020-11-21 23:05:03;2020-11-21 23:05:05;2;C0000
dione;01416597;POIMSCOS;CO;0;4;2020-11-21 23:06:03;2020-11-21 23:06:05;2;C0000
dione;01416598;PTTME120;CO;F;4;2020-11-21 23:07:28;2020-11-21 23:07:29;1;C0004
dione;01416599;PTTME006;CO;F;4;2020-11-21 23:08:11;2020-11-21 23:08:13;2;C0000
dione;01416600;POROBOTS;CO;9;4;2020-11-21 23:10:03;2020-11-21 23:10:06;3;C0000
dione;01416601;POIMSCOS;CO;0;4;2020-11-21 23:11:02;2020-11-21 23:11:05;3;C0000
dione;01416602;PTTME120;CO;F;4;2020-11-21 23:11:43;2020-11-21 23:11:44;1;C0004
dione;01416603;PTTME006;CO;F;4;2020-11-21 23:13:09;2020-11-21 23:13:10;1;C0000
dione;01416604;POROBOTS;CO;9;4;2020-11-21 23:15:04;2020-11-21 23:15:07;3;C0000
dione;01416605;POIMSCOS;CO;0;4;2020-11-21 23:16:03;2020-11-21 23:16:05;2;C0000
dione;01416606;PTTME120;CO;F;4;2020-11-21 23:16:57;2020-11-21 23:16:58;1;C0004
dione;01416607;PTTME006;CO;F;4;2020-11-21 23:18:09;2020-11-21 23:18:11;2;C0000
dione;01416608;POROBOTS;CO;9;4;2020-11-21 23:20:04;2020-11-21 23:20:06;2;C0000
dione;01416609;POIMSCOS;CO;0;4;2020-11-21 23:21:03;2020-11-21 23:21:06;3;C0000
dione;01416610;PTTME120;CO;F;4;2020-11-21 23:22:12;2020-11-21 23:22:13;1;C0004
dione;01416611;PTTME006;CO;F;4;2020-11-21 23:23:09;2020-11-21 23:23:11;2;C0000
dione;01416612;POROBOTS;CO;9;4;2020-11-21 23:25:05;2020-11-21 23:25:08;3;C0000
dione;01416613;POIMSCOS;CO;0;4;2020-11-21 23:26:10;2020-11-21 23:26:12;2;C0000
dione;01416614;PTTME120;CO;F;4;2020-11-21 23:27:25;2020-11-21 23:27:26;1;C0004
dione;01416615;PTTME006;CO;F;4;2020-11-21 23:28:38;2020-11-21 23:28:39;1;C0000
dione;01416616;POROBOTS;CO;9;4;2020-11-21 23:30:03;2020-11-21 23:30:06;3;C0000
dione;01416617;PTSRPBPD;CO;F;4;2020-11-21 23:30:11;2020-11-21 23:30:13;2;C0000
dione;01416618;POIMSCOS;CO;0;4;2020-11-21 23:31:02;2020-11-21 23:31:04;2;C0000
dione;01416619;PTTME120;CO;F;4;2020-11-21 23:31:38;2020-11-21 23:31:39;1;C0004
dione;01416620;PTTME006;CO;F;4;2020-11-21 23:33:10;2020-11-21 23:33:11;1;C0000
dione;01416621;POROBOTS;CO;9;4;2020-11-21 23:35:03;2020-11-21 23:35:06;3;C0000
dione;01416622;POIMSCOS;CO;0;4;2020-11-21 23:36:04;2020-11-21 23:36:06;2;C0000
dione;01416623;PTTME120;CO;F;4;2020-11-21 23:36:51;2020-11-21 23:36:52;1;C0004
dione;01416624;PTTME006;CO;F;4;2020-11-21 23:38:09;2020-11-21 23:38:11;2;C0000
dione;01416625;POROBOTS;CO;9;4;2020-11-21 23:40:03;2020-11-21 23:40:06;3;C0000
dione;01416626;PTDRCDA7;CO;F;4;2020-11-21 23:40:10;2020-11-21 23:42:05;115;C0000
dione;01416627;POIMSCOS;CO;0;4;2020-11-21 23:41:41;2020-11-21 23:41:44;3;C0000
dione;01416628;PTTME120;CO;F;4;2020-11-21 23:42:08;2020-11-21 23:42:09;1;C0004
dione;01416629;PTTME006;CO;F;4;2020-11-21 23:43:09;2020-11-21 23:43:11;2;C0000
dione;01416630;POROBOTS;CO;9;4;2020-11-21 23:45:02;2020-11-21 23:45:05;3;C0000
dione;01416631;POIMSCOS;CO;0;4;2020-11-21 23:46:03;2020-11-21 23:46:06;3;C0000
dione;01416632;PTTME120;CO;F;4;2020-11-21 23:47:20;2020-11-21 23:47:21;1;C0004
dione;01416633;PTTME006;CO;F;4;2020-11-21 23:48:09;2020-11-21 23:48:11;2;C0000
dione;01416634;POROBOTS;CO;9;4;2020-11-21 23:50:03;2020-11-21 23:50:06;3;C0000
dione;01416635;POIMSCOS;CO;0;4;2020-11-21 23:51:02;2020-11-21 23:51:04;2;C0000
dione;01416636;PTTME120;CO;F;4;2020-11-21 23:51:41;2020-11-21 23:51:42;1;C0004
dione;01416637;POROBOTS;CO;9;4;2020-11-21 23:55:03;2020-11-21 23:55:06;3;C0000
dione;01416638;POIMSCOS;CO;0;4;2020-11-21 23:56:02;2020-11-21 23:56:05;3;C0000
dione;01416639;PTTME120;CO;F;4;2020-11-21 23:56:53;2020-11-21 23:56:54;1;C0004
dione;01870559;PTIMSARA;RP;X;1;2020-11-15 00:00:03;2020-11-15 00:00:05;2;C0000
dione;01870560;PTARSBKV;RP;D;1;2020-11-15 00:00:13;2020-11-15 00:00:19;6;C0000
dione;01870561;PTIMSARA;RP;X;1;2020-11-15 00:01:02;2020-11-15 00:01:05;3;C0000
dione;01870562;PTARSSRE;RP;D;1;2020-11-15 00:02:09;2020-11-15 00:13:20;671;C0000
dione;01870563;PTIMSARA;RP;X;1;2020-11-15 00:05:03;2020-11-15 00:05:06;3;C0000
dione;01870564;PTIMSARA;RP;X;1;2020-11-15 00:06:03;2020-11-15 00:06:06;3;C0000
dione;01870565;PTIMSARA;RP;X;1;2020-11-15 00:10:03;2020-11-15 00:10:05;2;C0000
dione;01870566;PTIMSARA;RP;X;1;2020-11-15 00:11:03;2020-11-15 00:11:05;2;C0000
dione;01870567;PTARSBKR;RP;D;1;2020-11-15 00:13:39;2020-11-15 00:13:42;3;C0000
dione;01870568;PTARSBK3;RP;D;1;2020-11-15 00:13:40;2020-11-15 00:13:58;18;C0000
dione;01870569;PTARSBKT;RP;D;1;2020-11-15 00:13:56;2020-11-15 00:14:01;5;C0000
dione;01870570;PTARSBKS;RP;D;1;2020-11-15 00:14:13;2020-11-15 00:14:18;5;C0000
dione;01870571;PTIMSARA;RP;X;1;2020-11-15 00:15:02;2020-11-15 00:15:04;2;C0000
dione;01870572;PTIMSARA;RP;X;1;2020-11-15 00:16:02;2020-11-15 00:16:04;2;C0000
dione;01870573;PTIMSARA;RP;X;1;2020-11-15 00:20:03;2020-11-15 00:20:05;2;C0000
dione;01870574;PTIMSARA;RP;X;1;2020-11-15 00:21:03;2020-11-15 00:21:05;2;C0000
dione;01870575;PTIMSARA;RP;X;1;2020-11-15 00:25:02;2020-11-15 00:25:04;2;C0000
dione;01870576;PTIMSARA;RP;X;1;2020-11-15 00:26:02;2020-11-15 00:26:04;2;C0000
dione;01870577;PTIMSARA;RP;X;1;2020-11-15 00:30:02;2020-11-15 00:30:05;3;C0000
dione;01870578;PTIMSARA;RP;X;1;2020-11-15 00:31:02;2020-11-15 00:31:05;3;C0000
dione;01870579;PTIMSARA;RP;X;1;2020-11-15 00:35:02;2020-11-15 00:35:05;3;C0000
dione;01870580;PTIMSARA;RP;X;1;2020-11-15 00:36:02;2020-11-15 00:36:05;3;C0000
dione;01870581;PTIMSARA;RP;X;1;2020-11-15 00:40:03;2020-11-15 00:40:05;2;C0000
dione;01870582;PTIMSARA;RP;X;1;2020-11-15 00:41:03;2020-11-15 00:41:05;2;C0000
dione;01870583;PTIMSARA;RP;X;1;2020-11-15 00:45:03;2020-11-15 00:45:05;2;C0000
dione;01870584;PTIMSARA;RP;X;1;2020-11-15 00:46:03;2020-11-15 00:46:05;2;C0000
dione;01870585;PTIMSARA;RP;X;1;2020-11-15 00:50:03;2020-11-15 00:50:05;2;C0000
dione;01870586;PTIMSARA;RP;X;1;2020-11-15 00:51:03;2020-11-15 00:51:05;2;C0000
dione;01870587;PTIMSARA;RP;X;1;2020-11-15 00:55:03;2020-11-15 00:55:05;2;C0000
dione;01870588;PTIMSARA;RP;X;1;2020-11-15 00:56:02;2020-11-15 00:56:05;3;C0000
dione;01870589;PTIMSARA;RP;X;1;2020-11-15 01:00:03;2020-11-15 01:00:06;3;C0000
dione;01870590;PTARSBKV;RP;D;1;2020-11-15 01:00:13;2020-11-15 01:00:20;7;C0000
dione;01870591;PTIMSARA;RP;X;1;2020-11-15 01:01:02;2020-11-15 01:01:04;2;C0000
dione;01870592;PTIMSARA;RP;X;1;2020-11-15 01:05:02;2020-11-15 01:05:05;3;C0000
dione;01870593;PTIMSARA;RP;X;1;2020-11-15 01:06:03;2020-11-15 01:06:06;3;C0000
dione;01870594;PTIMSARA;RP;X;1;2020-11-15 01:10:03;2020-11-15 01:10:05;2;C0000
dione;01870595;PTIMSARA;RP;X;1;2020-11-15 01:11:03;2020-11-15 01:11:05;2;C0000
dione;01870596;PTIMSARA;RP;X;1;2020-11-15 01:15:02;2020-11-15 01:15:04;2;C0000
dione;01870597;PTIMSARA;RP;X;1;2020-11-15 01:16:02;2020-11-15 01:16:05;3;C0000
dione;01870598;PTIMSARA;RP;X;1;2020-11-15 01:20:03;2020-11-15 01:20:06;3;C0000
dione;01870599;PTIMSARA;RP;X;1;2020-11-15 01:21:03;2020-11-15 01:21:05;2;C0000
dione;01870600;PTIMSARA;RP;X;1;2020-11-15 01:25:02;2020-11-15 01:25:05;3;C0000
dione;01870601;PTIMSARA;RP;X;1;2020-11-15 01:26:02;2020-11-15 01:26:04;2;C0000
dione;01870602;PTIMSARA;RP;X;1;2020-11-15 01:30:02;2020-11-15 01:30:05;3;C0000
dione;01870603;PTIMSARA;RP;X;1;2020-11-15 01:31:02;2020-11-15 01:31:05;3;C0000
dione;01870604;PTIMSARA;RP;X;1;2020-11-15 01:35:02;2020-11-15 01:35:04;2;C0000
dione;01870605;PTIMSARA;RP;X;1;2020-11-15 01:36:02;2020-11-15 01:36:05;3;C0000
dione;01870606;PTIMSARA;RP;X;1;2020-11-15 01:40:04;2020-11-15 01:40:06;2;C0000
dione;01870607;PTIMSARA;RP;X;1;2020-11-15 01:41:03;2020-11-15 01:41:06;3;C0000
dione;01870608;PTIMSARA;RP;X;1;2020-11-15 01:45:03;2020-11-15 01:45:05;2;C0000
dione;01870609;PTIMSARA;RP;X;1;2020-11-15 01:46:03;2020-11-15 01:46:05;2;C0000
dione;01870610;PTIMSARA;RP;X;1;2020-11-15 01:50:02;2020-11-15 01:50:05;3;C0000
dione;01870611;PTIMSARA;RP;X;1;2020-11-15 01:51:03;2020-11-15 01:51:05;2;C0000
dione;01870612;PTIMSARA;RP;X;1;2020-11-15 01:55:03;2020-11-15 01:55:05;2;C0000
dione;01870613;PTIMSARA;RP;X;1;2020-11-15 01:56:03;2020-11-15 01:56:06;3;C0000
dione;01870614;PTIMSARA;RP;X;1;2020-11-15 02:00:02;2020-11-15 02:00:05;3;C0000
dione;01870615;PTARSBKV;RP;D;1;2020-11-15 02:00:12;2020-11-15 02:00:18;6;C0000
dione;01870616;PIARAITA;RP;D;1;2020-11-15 02:00:12;2020-11-15 02:00:22;10;C0003
dione;01870617;PTIMSARA;RP;X;1;2020-11-15 02:01:03;2020-11-15 02:01:05;2;C0000
dione;01870618;PTIMSARA;RP;X;1;2020-11-15 02:05:03;2020-11-15 02:05:05;2;C0000
dione;01870619;PTIMSARA;RP;X;1;2020-11-15 02:06:03;2020-11-15 02:06:06;3;C0000
dione;01870620;PTIMSARA;RP;X;1;2020-11-15 02:10:02;2020-11-15 02:10:06;4;C0000
dione;01870621;PTIMSARA;RP;X;1;2020-11-15 02:11:02;2020-11-15 02:11:05;3;C0000
dione;01870622;PTARACRT;RP;P;1;2020-11-15 02:12:03;2020-11-15 02:12:54;51;C0000
dione;01870623;PTARACR2;RP;F;1;2020-11-15 02:13:10;2020-11-15 02:13:14;4;C0000
dione;01870624;PTARACRT;RP;P;1;2020-11-15 02:13:25;2020-11-15 02:14:29;64;C0000
dione;01870625;PTARACR2;RP;F;1;2020-11-15 02:14:42;2020-11-15 02:14:46;4;C0000
dione;01870626;PTARACRT;RP;P;1;2020-11-15 02:14:57;2020-11-15 02:15:29;32;C0003
dione;01870627;PTIMSARA;RP;X;1;2020-11-15 02:15:03;2020-11-15 02:15:06;3;C0000
dione;01870628;PTIMSARA;RP;X;1;2020-11-15 02:16:03;2020-11-15 02:16:06;3;C0000
dione;01870629;PTIMSARA;RP;X;1;2020-11-15 02:20:02;2020-11-15 02:20:04;2;C0000
dione;01870630;PTIMSARA;RP;X;1;2020-11-15 02:21:03;2020-11-15 02:21:05;2;C0000
dione;01870631;PTIMSARA;RP;X;1;2020-11-15 02:25:03;2020-11-15 02:25:06;3;C0000
dione;01870632;PTIMSARA;RP;X;1;2020-11-15 02:26:03;2020-11-15 02:26:05;2;C0000
dione;01870633;PTIMSARA;RP;X;1;2020-11-15 02:30:02;2020-11-15 02:30:04;2;C0000
dione;01870634;PTARSHUZ;RP;P;1;2020-11-15 02:30:12;2020-11-15 02:30:13;1;C0000
dione;01870635;PTARSHOT;RP;P;1;2020-11-15 02:30:27;2020-11-15 02:42:07;700;C0003
dione;01870636;PTIMSARA;RP;X;1;2020-11-15 02:31:02;2020-11-15 02:31:04;2;C0000
dione;01870637;PTIMSARA;RP;X;1;2020-11-15 02:35:03;2020-11-15 02:35:06;3;C0000
dione;01870638;PTIMSARA;RP;X;1;2020-11-15 02:36:03;2020-11-15 02:36:05;2;C0000
dione;01870639;PTARACRT;RP;P;1;2020-11-15 02:37:53;2020-11-15 02:38:00;7;C0003
dione;01870640;PTIMSARA;RP;X;1;2020-11-15 02:40:03;2020-11-15 02:40:05;2;C0000
dione;01870641;PTIMSARA;RP;X;1;2020-11-15 02:41:03;2020-11-15 02:41:05;2;C0000
